"","BIOME_NAME","NAME_EN","ISO_A3","INCOME_GRP","area_crop","biomass_crop","area_pasture","biomass_pasture","total_area","total_biomass","density_pasture","density_crop"
"148","Mangroves","Ecuador","ECU","3. Upper middle income",0.07184260076,0.22124319032,0.03253427588,0.15986491716,0.10437687664,0.38110810748,4.91373829095347,3.07955430315076
"149","Mangroves","El Salvador","SLV","4. Lower middle income",0.01386437047,0.042056494075,0.003768416603,0.0662550784985,0.017632787073,0.1083115725735,17.5816756687026,3.03342255358818
"150","Mangroves","Equatorial Guinea","GNQ","2. High income: nonOECD",7.15051538e-07,2.0200183381e-05,3.429477863e-05,0.001676813735185,3.5009830168e-05,0.001697013918566,48.8941408042266,28.2499684393379
"151","Mangroves","France","FRA","1. High income: OECD",0.004919812585,0.0210759142025,0.011897155045,0.0689765429275,0.01681696763,0.09005245713,5.79773422020659,4.2838855827066
"152","Mangroves","Gabon","GAB","3. Upper middle income",0.0001242569134,0.0033560111918,0.01563053389,0.459800749255,0.0157547908034,0.4631567604468,29.4168294244363,27.0086476476085
"153","Mangroves","Ghana","GHA","4. Lower middle income",0.03215582452,0.27909444574,0.0254291055208,0.3098415553696,0.0575849300408,0.5889360011096,12.1845243481396,8.67943677097787
"154","Mangroves","Guatemala","GTM","4. Lower middle income",0.066258396896,0.139448310457,0.00152870508365,0.010197587850675,0.06778710197965,0.149645898307675,6.67073587949797,2.10461340735243
"155","Mangroves","Guinea","GIN","5. Low income",0.01047233339,0.261225126655,0.005447190802,0.166753907649,0.015919524192,0.427979034304,30.6128266312563,24.9443096325068
"156","Mangroves","Guinea-Bissau","GNB","5. Low income",0.07823730848,1.66809931326,0.03619007939,0.948343158805,0.11442738787,2.616442472065,26.2045061737843,21.3210212067357
"157","Mangroves","Guyana","GUY","4. Lower middle income",0.002309393646,0.009458939862,0.005331081558,0.065009418071,0.007640475204,0.074468357933,12.1944144661311,4.09585428555388
"158","Mangroves","Haiti","HTI","5. Low income",0.0204477648,0.05869830135,0.005856831271,0.0248514612045,0.026304596071,0.0835497625545,4.24315812674194,2.87064634810353
"159","Mangroves","Honduras","HND","4. Lower middle income",0.02339965101,0.135235834615,0.020758025437,0.1603094608365,0.044157676447,0.2955452954515,7.72277022797927,5.77939536607644
"160","Mangroves","India","IND","4. Lower middle income",0.22171288261,0.452320866595,0.06542924608,0.14424008724,0.28714212869,0.596560953835,2.20452008668476,2.04011991215976
"161","Mangroves","Indonesia","IDN","4. Lower middle income",0.246203484443,1.4856210422385,0.050101725164,0.346159719118,0.296305209607,1.8317807613565,6.90913771900871,6.03411867057651
"162","Mangroves","Ivory Coast","CIV","4. Lower middle income",0.003877563566,0.095564939467,0.001768897912,0.037110929959,0.005646461478,0.132675869426,20.9796900698699,24.6456151757126
"163","Mangroves","Jamaica","JAM","3. Upper middle income",0.004001471163,0.0233820203485,0.002774389527,0.0216286234215,0.00677586069,0.04501064377,7.79581353339646,5.84335595485585
"164","Mangroves","Kenya","KEN","5. Low income",0.0002017545309,0.00304640026955,0.004158566196,0.075387218352,0.0043603207269,0.07843361862155,18.128175625655,15.099538315003
"165","Mangroves","Liberia","LBR","5. Low income",1.78131885e-07,7.4370043775e-06,0.0007065062638,0.0278981663531,0.000706684395685,0.0279056033574775,39.4875003698446,41.7499897758338
"166","Mangroves","Madagascar","MDG","5. Low income",0.02243869399,0.366342681705,0.1603688967,2.27765424615,0.18280759069,2.643996927855,14.2025934767811,16.3263816453963
"167","Mangroves","Malaysia","MYS","3. Upper middle income",0.040070166668,0.252181933441,0.00660662628261,0.033522449593245,0.04667679295061,0.285704383034245,5.07406475851116,6.29350847303543
"168","Mangroves","Mexico","MEX","3. Upper middle income",0.27668679514,0.65664016763,0.32176446858,0.92644503091,0.59845126372,1.58308519854,2.87926455956606,2.37322553574611
"169","Mangroves","Mozambique","MOZ","5. Low income",0.0002906105587,0.00519108040065,0.004876853315,0.0999207466925,0.0051674638737,0.10511182709315,20.4887742645792,17.8626696286311
"170","Mangroves","Myanmar","MMR","5. Low income",0.7474716467,0.44361470615,0.04017073015,0.277456398275,0.78764237685,0.721071104425,6.90692942943682,0.593487001290961
"171","Mangroves","Netherlands","NLD","1. High income: OECD",6.149194275e-05,2.5194634975e-05,0.008341419107,0.0094772842365,0.00840291104975,0.009502478871475,1.13617168912503,0.409722540031474
"172","Mangroves","Nicaragua","NIC","4. Lower middle income",0.01036488642,0.06317404505,0.036311122451,0.2853726780745,0.046676008871,0.3485467231245,7.85909822698529,6.09500601261774
"173","Mangroves","Nigeria","NGA","4. Lower middle income",0.03571214821,1.224051533895,0.03993569589,1.334009502555,0.0756478441,2.55806103645,33.4039378261852,34.2754943415094
"174","Mangroves","Oman","OMN","2. High income: nonOECD",5.317836087e-05,3.0532586415e-05,4.840814369e-05,2.343938078e-05,0.00010158650456,5.3971967195e-05,0.484203255760085,0.574154334873917
"175","Mangroves","Pakistan","PAK","4. Lower middle income",0.01168987253,2.61356399999995e-05,0.04191554516,0.03862607797,0.05360541769,0.03865221361,0.921521545826412,0.00223575064081554
"176","Mangroves","Panama","PAN","3. Upper middle income",0.050818486135,0.1872162684925,0.0064137608127,0.04192526572365,0.0572322469477,0.22914153421615,6.5367678882931,3.68401900039205
"177","Mangroves","Papua New Guinea","PNG","4. Lower middle income",0.00120816113,0.006299054115,0.002727822225,0.0362162415125,0.003935983355,0.0425152956275,13.2766135492939,5.21375333023667
"178","Mangroves","Peru","PER","3. Upper middle income",0.005201259177,0.0390436761415,0.008393341455,0.0120577533775,0.013594600632,0.051101429519,1.43658558896315,7.50658154359071
"179","Mangroves","Puerto Rico","PRI","2. High income: nonOECD",0.003911060875,0.0121723730825,0.0031772253,0.00724807749,0.007088286175,0.0194204505725,2.2812601580379,3.11229445706339
"180","Mangroves","Qatar","QAT","2. High income: nonOECD",6.220951294e-05,5.36327544e-06,6.340041035e-05,1.096633825e-05,0.00012560992329,1.632961369e-05,0.17296951533059,0.0862131077150979
"181","Mangroves","Saint Kitts and Nevis","KNA","2. High income: nonOECD",0.003830770365,0.0201715469475,0.003424749681,0.0204400082645,0.007255520046,0.040611555212,5.96832182448198,5.26566330673282
"182","Mangroves","Saint Vincent and the Grenadines","VCT","3. Upper middle income",0.0003844059263,0.00833699954185,0.001258605011,0.0225590691745,0.0016430109373,0.03089606871635,17.9238672795178,21.6880099172654
"183","Mangroves","Saint-Barthélemy","BLM","1. High income: OECD",0,0,0.0007679746142,0.0049500607329,0.0007679746142,0.0049500607329,6.44560463506529,NA
"184","Mangroves","Saudi Arabia","SAU","2. High income: nonOECD",0.00025915839746,8.143157873e-05,0.0012441217234,7.482235285e-05,0.00150328012086,0.00015625393158,0.0601407012213577,0.314215474119717
"185","Mangroves","Senegal","SEN","4. Lower middle income",0.002825625317,0.0282123021765,0.02324040135,0.296887510625,0.026066026667,0.3250998128015,12.7746292395678,9.98444556918585
"186","Mangroves","Sierra Leone","SLE","5. Low income",0.01126039856,0.34807942027,0.02989431308,1.03803482646,0.04115471164,1.38611424673,34.7234881658636,30.9118206087725
"187","Mangroves","Somalia","SOM","5. Low income",0.0007001414614,0.0011041534252,0.032547498956,0.195268398277,0.0332476404174,0.1963725517022,5.99949011569145,1.57704333491712
"188","Mangroves","Somaliland","SOL","4. Lower middle income",0,0,0.04015519741,0.000550150399999999,0.04015519741,0.000550150399999999,0.013700602549223,NA
"189","Mangroves","South Africa","ZAF","3. Upper middle income",0.008032434345,0.2007747021275,0.00993397503,0.167661068735,0.017966409375,0.3684357708625,16.8775407859063,24.995498687453
"190","Mangroves","Suriname","SUR","3. Upper middle income",0.009969958776,0.066922898712,0.01610576478,0.12307215961,0.026075723556,0.189995058322,7.64149739494705,6.71245490734615
"191","Mangroves","Tanzania","TZA","5. Low income",0.0006713023732,0.0167621258734,0.008630591001,0.2036754750495,0.0093018933742,0.2204376009229,23.5992500427724,24.96956147123
"192","Mangroves","Thailand","THA","3. Upper middle income",0.340916568,1.47095393465,0.044275239147,0.1806559946315,0.385191807147,1.6516099292815,4.08029404497843,4.3147035747761
"193","Mangroves","The Bahamas","BHS","2. High income: nonOECD",0.003154995491,0.0108912535145,0.3482157734,0.6850031348,0.351370768891,0.6958943883145,1.96718008524309,3.45206626937141
"194","Mangroves","The Gambia","GMB","5. Low income",0.01359339631,0.288692002445,0.02405441965,0.490601535675,0.03764781596,0.77929353812,20.395484190158,21.2376653973241
"195","Mangroves","Trinidad and Tobago","TTO","2. High income: nonOECD",0.0003200779135,0.00099336762275,0.000400248795,0.003585658543,0.0007203267085,0.00457902616575,8.9585742363072,3.10351817745775
"196","Mangroves","Turks and Caicos Islands","TCA","2. High income: nonOECD",0,0,0.007087142194,0.026332305568,0.007087142194,0.026332305568,3.71550405610502,NA
"197","Mangroves","United Arab Emirates","ARE","2. High income: nonOECD",0.0008044926627,0.00052015884365,0.0005322422708,0.0005617555656,0.0013367349335,0.00108191440925,1.05545086592923,0.646567542212588
"198","Mangroves","United States of America","USA","1. High income: OECD",0.0001078009588,0.0006753919441,0.01508255408,0.06325147921,0.0151903550388,0.0639268711541,4.19368489411708,6.26517566836335
"199","Mangroves","United States Virgin Islands","VIR","2. High income: nonOECD",1.872906362e-05,7.041671329e-05,3.051123125e-05,7.9771226775e-05,4.924029487e-05,0.000150187940065,2.61448730539185,3.75975621198728
"200","Mangroves","Venezuela","VEN","3. Upper middle income",0.03828674969,0.198115269905,0.1726299074,1.2618305853,0.21091665709,1.459945855205,7.30945526360168,5.17451263189221
"201","Mangroves","Vietnam","VNM","4. Lower middle income",1.053678636,3.0230702955,0.02675174919,0.047102840055,1.08043038519,3.070173135555,1.76073869863461,2.86906291179657
"202","Mangroves","Yemen","YEM","4. Lower middle income",7.7269055272e-05,2.35242303385e-05,9.013752114e-06,1.174006285e-06,8.6282807386e-05,2.46982366235e-05,0.130246125048919,0.304445683407035
"203","Mangroves",NA,NA,NA,0.50345378738803,1.73660687309213,0.784074381455,5.2635096722325,1.28752816884303,7.00011654532463,6.71302340278616,3.44938684859604
"204","Mediterranean Forests, Woodlands & Scrub","Albania","ALB","4. Lower middle income",0.6610770447,0.50948606345,0.018029958798,0.062290529191,0.679107003498,0.571776592641,3.45483480516382,0.77069090136265
"205","Mediterranean Forests, Woodlands & Scrub","Algeria","DZA","3. Upper middle income",7.69037118,1.5180716555,7.389194599,4.921036007,15.079565779,6.4391076625,0.665977318781938,0.197399009744547
"206","Mediterranean Forests, Woodlands & Scrub","Australia","AUS","1. High income: OECD",29.8436252085699,1.99736656008033,20.501575009923,2.1685153481035,50.3452002184929,4.16588190818384,0.10577310997101,0.0669277457454054
"207","Mediterranean Forests, Woodlands & Scrub","Bosnia and Herzegovina","BIH","3. Upper middle income",0.1149815991,0.1824525733,0.01111679145,0.03370772454,0.12609839055,0.21616029784,3.03214508355286,1.58679801575311
"208","Mediterranean Forests, Woodlands & Scrub","Bulgaria","BGR","3. Upper middle income",0.004940640722,0.002582746904,0,0,0.004940640722,0.002582746904,NA,0.522755458112827
"209","Mediterranean Forests, Woodlands & Scrub","Chile","CHL","3. Upper middle income",2.630814216,4.084592892,3.790454624,3.904772688,6.42126884,7.98936558,1.03015945983792,1.55259648026776
"210","Mediterranean Forests, Woodlands & Scrub","Croatia","HRV","2. High income: nonOECD",0.37142435102,0.51715790989,0.18119695303,0.350893262235,0.55262130405,0.868051172125,1.93652959593037,1.39236403986381
"211","Mediterranean Forests, Woodlands & Scrub","Cyprus","CYP","2. High income: nonOECD",0.2600165952,0.1680819655,0.01025879186,0.05265200597,0.27027538706,0.22073397147,5.13237881112445,0.646427838079775
"212","Mediterranean Forests, Woodlands & Scrub","Egypt","EGY","4. Lower middle income",0.2546414727,1.43962636915,0.01808071241,0.061661617295,0.27272218511,1.501287986445,3.41035330338513,5.65354242529874
"213","Mediterranean Forests, Woodlands & Scrub","France","FRA","1. High income: OECD",1.88398337946,1.99431795285,0.126434834008,0.533678323151,2.010418213468,2.527996276001,4.22097539288288,1.05856451526745
"214","Mediterranean Forests, Woodlands & Scrub","Greece","GRC","1. High income: OECD",3.90865650294,5.05011854298,0.408067438861,2.0659115220245,4.316723941801,7.1160300650045,5.06267181667541,1.29203437016822
"215","Mediterranean Forests, Woodlands & Scrub","Iraq","IRQ","4. Lower middle income",0.1112605321,0.00347744785,0,0,0.1112605321,0.00347744785,NA,0.031254999273907
"216","Mediterranean Forests, Woodlands & Scrub","Israel","ISR","1. High income: OECD",0.545126834265,0.3655946745465,0.0140402634,0.00879854007,0.559167097665,0.3743932146165,0.626664886500634,0.670659838346492
"217","Mediterranean Forests, Woodlands & Scrub","Italy","ITA","1. High income: OECD",11.7362433280999,16.4216157801374,0.109398004458,0.3732640643125,11.8456413325579,16.7948798444499,3.41198238634968,1.39922250425904
"218","Mediterranean Forests, Woodlands & Scrub","Jordan","JOR","3. Upper middle income",0.2226677466,0.0033147788,0.004945130784,8.6697048e-05,0.227612877384,0.003401475848,0.0175318008333589,0.0148866589374287
"219","Mediterranean Forests, Woodlands & Scrub","Kosovo","KOS","4. Lower middle income",0.007299166737,0.0151874313065,NA,NA,NA,NA,NA,2.08070754563173
"220","Mediterranean Forests, Woodlands & Scrub","Lebanon","LBN","3. Upper middle income",0.22533710975,0.148984455125,0.01817800063,0.044024449485,0.24351511038,0.19300890461,2.42185322693544,0.661162536833328
"221","Mediterranean Forests, Woodlands & Scrub","Libya","LBY","3. Upper middle income",1.475235785,0.0182596094499999,0.8557472969,0.43405875165,2.3309830819,0.4523183611,0.507227721574355,0.0123774176546293
"222","Mediterranean Forests, Woodlands & Scrub","Malta","MLT","2. High income: nonOECD",0.01640010955,0.00427624558,0.004174225355,0.0016429604135,0.020574334905,0.0059192059935,0.393596481687798,0.260744939962916
"223","Mediterranean Forests, Woodlands & Scrub","Mexico","MEX","3. Upper middle income",0.090288417389,0.002205858225,0.4438511529,0.4117270529,0.534139570289,0.413932911125,0.927624160058817,0.0244312425534744
"224","Mediterranean Forests, Woodlands & Scrub","Monaco","MCO","2. High income: nonOECD",0.0006488964354,0.0017139260268,1.200642014e-05,1.558116267e-05,0.00066090285554,0.00172950718947,1.29773591864327,2.64129363839621
"225","Mediterranean Forests, Woodlands & Scrub","Montenegro","MNE","3. Upper middle income",0.05078005995,0.082852499225,0.01012595577,0.050268703815,0.06090601572,0.13312120304,4.96434163419223,1.63159514397147
"226","Mediterranean Forests, Woodlands & Scrub","Morocco","MAR","4. Lower middle income",8.14342312533,2.50967584986,9.728346408,6.0783997875,17.87176953333,8.58807563736,0.624813255262117,0.308184385268363
"227","Mediterranean Forests, Woodlands & Scrub","Palestine","PSE","4. Lower middle income",0.1358701878,0.0229377598,0.003643164288,0.0001972286925,0.139513352088,0.0231349884925,0.0541366452096711,0.168821138554428
"228","Mediterranean Forests, Woodlands & Scrub","Portugal","PRT","1. High income: OECD",4.4220867212,7.0854075539,0.0261976897763,0.19614911836185,4.4482844109763,7.28155667226185,7.48726777195821,1.60227693408447
"229","Mediterranean Forests, Woodlands & Scrub","Republic of Macedonia","MKD","3. Upper middle income",0.13333003154,0.06223071008,0.012043022761,0.0538471838045,0.145373054301,0.1160778938845,4.47123491112864,0.466741883739301
"230","Mediterranean Forests, Woodlands & Scrub","San Marino","SMR","2. High income: nonOECD",0.005494504302,0.004980319279,0,0,0.005494504302,0.004980319279,NA,0.906418305503403
"231","Mediterranean Forests, Woodlands & Scrub","Saudi Arabia","SAU","2. High income: nonOECD",1.400196388e-05,0,0,0,1.400196388e-05,0,NA,0
"232","Mediterranean Forests, Woodlands & Scrub","Slovenia","SVN","1. High income: OECD",0.05140453596,0.16298017987,0.0002564138051,0.00074974174295,0.0516609497651,0.16372992161295,2.92395233032638,3.1705408253626
"233","Mediterranean Forests, Woodlands & Scrub","South Africa","ZAF","3. Upper middle income",2.4273705411,8.92844320695,6.031880567,27.10932005,8.4592511081,36.03776325695,4.49433965889729,3.67823661685535
"234","Mediterranean Forests, Woodlands & Scrub","Spain","ESP","1. High income: OECD",28.49433553593,33.287065026025,0.584589796004,1.986328621903,29.078925331934,35.273393647928,3.39781610195846,1.16819937717276
"235","Mediterranean Forests, Woodlands & Scrub","Syria","SYR","4. Lower middle income",3.4122476644,0.7292901426,0.28065568131,0.108133301595,3.69290334571,0.837423444195,0.385288126327151,0.213727201049528
"236","Mediterranean Forests, Woodlands & Scrub","Tunisia","TUN","3. Upper middle income",4.4172995448,0.38811479495,0.57812307864,0.71612161553,4.99542262344,1.10423641048,1.23870096522463,0.0878624578237816
"237","Mediterranean Forests, Woodlands & Scrub","Turkey","TUR","3. Upper middle income",10.5151900046,4.4403802182,0.58660685118,1.44438328276,11.10179685578,5.88476350096,2.46226800770316,0.422282451982085
"238","Mediterranean Forests, Woodlands & Scrub","Turkish Republic of Northern Cyprus","CYN","3. Upper middle income",0.2462847217,0.04032387335,0.01803877921,0.129280112145,0.26432350091,0.169603985495,7.16678831976235,0.163728683905608
"239","Mediterranean Forests, Woodlands & Scrub","United States of America","USA","1. High income: OECD",0.68828166871,0.401447343056,2.32436743891,2.903824069445,3.01264910762,3.305271412501,1.24929648421109,0.583260257110153
"240","Mediterranean Forests, Woodlands & Scrub","Vatican City","VAT","2. High income: nonOECD",2.88199184e-05,0.0001116723986,0,0,2.88199184e-05,0.0001116723986,NA,3.87483396205591
"241","Mediterranean Forests, Woodlands & Scrub",NA,NA,NA,0.57121357193727,1.05198353015466,0.7594872768061,2.80587570099865,1.33070084874337,3.85785923115332,3.69443410928265,1.84166410224964
"242","Montane Grasslands & Shrublands","Afghanistan","AFG","5. Low income",0.2024806163082,0.0941678249674,5.44987675376671,1.4868049987765,5.65235737007491,1.5809728237439,0.272814426078331,0.465070813613414
"243","Montane Grasslands & Shrublands","Angola","AGO","3. Upper middle income",0.2616659561,2.36719502445,0.4814812392,8.9592593804,0.7431471953,11.32645440485,18.6077019226879,9.04662975547853
"244","Montane Grasslands & Shrublands","Argentina","ARG","3. Upper middle income",0.1371386509617,0.02324056144725,0.69844474091,0.24914525164,0.8355833918717,0.27238581308725,0.356714335504037,0.169467624803606
"245","Montane Grasslands & Shrublands","Australia","AUS","1. High income: OECD",0.008851015302,0.027961129384,0.0003192282465,0.00335857344775,0.0091702435485,0.03131970283175,10.5209156287804,3.15908722671419
"246","Montane Grasslands & Shrublands","Bhutan","BTN","4. Lower middle income",0.002891449907,0.0071184748065,0.169611654207672,0.63846504455,0.172503104114672,0.6455835193565,3.76427579539001,2.46190493885668
"247","Montane Grasslands & Shrublands","Bolivia","BOL","4. Lower middle income",0.44519436087,0.00717760187499999,2.6484235124,1.21290113515,3.09361787327,1.220078737025,0.457970988956698,0.0161224006992665
"248","Montane Grasslands & Shrublands","Chile","CHL","3. Upper middle income",0.00222682665564,0.00073052770104,0.24288662563,0.096460211655,0.24511345228564,0.09719073935604,0.397140894048,0.328057731476204
"249","Montane Grasslands & Shrublands","Colombia","COL","3. Upper middle income",0.0842879732425,0.44703648296925,0.22433443787,2.047573656165,0.3086224111125,2.49461013913425,9.12732648453891,5.30368053438784
"250","Montane Grasslands & Shrublands","Democratic Republic of the Congo","COD","5. Low income",1.980877354e-05,0.00061883988523,0,0,1.980877354e-05,0.00061883988523,NA,31.2406966529438
"251","Montane Grasslands & Shrublands","Ecuador","ECU","3. Upper middle income",0.175160612916614,0.929808612554148,0.2923487161,2.44489014745,0.467509329016614,3.37469876000415,8.36292418200225,5.30832015869223
"252","Montane Grasslands & Shrublands","Egypt","EGY","4. Lower middle income",0,0,0,0,0,0,NA,NA
"253","Montane Grasslands & Shrublands","Eritrea","ERI","5. Low income",0.4093630391,0.10920152425,1.406999125,0.3273570595,1.8163621641,0.43655858375,0.232663299986061,0.266759609001545
"254","Montane Grasslands & Shrublands","eSwatini","SWZ","4. Lower middle income",0.08506944513,1.711006172435,0.153471757,3.2022856735,0.23854120213,4.913291845935,20.8656350594852,20.1130519873534
"255","Montane Grasslands & Shrublands","Ethiopia","ETH","5. Low income",13.8170866353,176.29145668235,0.05512442156,0.12625944302,13.87221105686,176.41771612537,2.29044476924938,12.7589455965311
"256","Montane Grasslands & Shrublands","India","IND","4. Lower middle income",0.0191566996585,0.01398860844325,0.4817137510617,1.11728572833415,0.5008704507202,1.1312743367774,2.31939762124632,0.730220168015378
"257","Montane Grasslands & Shrublands","Indonesia","IDN","4. Lower middle income",3.752926277e-05,0.000591232148615,0.005487822474,0.020721931283,0.00552535173677,0.021313163431615,3.77598425990921,15.7538972251706
"258","Montane Grasslands & Shrublands","Iran","IRN","3. Upper middle income",1.6810282375,0.0530890778,3.98613416,0.1692016625,5.6671623975,0.2222907403,0.0424475583882504,0.0315813123275985
"259","Montane Grasslands & Shrublands","Kazakhstan","KAZ","3. Upper middle income",0.16561255887,0.220465460115,1.7682132873,3.27178429085,1.93382584617,3.492249750965,1.85033350577627,1.33121220769288
"260","Montane Grasslands & Shrublands","Kenya","KEN","5. Low income",0.008458086233,0.2731810704835,0.03098776077,0.761287829115,0.039445847003,1.0344688995985,24.5673714459556,32.2982129713527
"261","Montane Grasslands & Shrublands","Kyrgyzstan","KGZ","5. Low income",0.14036825708,0.06349503405,3.0578906046,2.8969006169,3.19825886168,2.96039565095,0.947352600692183,0.452346102821611
"262","Montane Grasslands & Shrublands","Lesotho","LSO","4. Lower middle income",0.4292370787,0.11409117775,0.462263345,0.944197171,0.8915004237,1.05828834875,2.0425525432911,0.265799912010258
"263","Montane Grasslands & Shrublands","Madagascar","MDG","5. Low income",0.009013639804,0.171775996748,0.03183982775,0.483491964775,0.040853467554,0.655267961523,15.1851312944053,19.0573398186791
"264","Montane Grasslands & Shrublands","Malawi","MWI","5. Low income",0.03781760347,0.695251733615,0.023040994679,0.5882436376605,0.060858598149,1.2834953712755,25.5303056945122,18.3843414130282
"265","Montane Grasslands & Shrublands","Malaysia","MYS","3. Upper middle income",0.001471411017,0.0056247457415,0,0,0.001471411017,0.0056247457415,NA,3.82268834235594
"266","Montane Grasslands & Shrublands","Mongolia","MNG","4. Lower middle income",5.8452698e-08,0,6.2418674193,2.13672521715,6.2418674777527,2.13672521715,0.342321467858032,0
"267","Montane Grasslands & Shrublands","Morocco","MAR","4. Lower middle income",0.004009189521,0.0076415316295,0.3789361776,0.0941766276,0.382945367121,0.1018181592295,0.248528995559277,1.90600409121941
"268","Montane Grasslands & Shrublands","Mozambique","MOZ","5. Low income",0.0773672729118,1.2016095133041,0.01345722756,0.39938271547,0.0908245004718,1.6009922287741,29.6779343062547,15.5312377970716
"269","Montane Grasslands & Shrublands","Myanmar","MMR","5. Low income",0.001268308241,0.003698446548,0,0,0.001268308241,0.003698446548,NA,2.9160470841725
"270","Montane Grasslands & Shrublands","Nepal","NPL","5. Low income",0.0429507071699,0.00283285552005,0.03259413728,0.07867175184,0.0755448444499,0.08150460736005,2.41367799258407,0.0659559692194142
"271","Montane Grasslands & Shrublands","New Zealand","NZL","1. High income: OECD",0.1374867779,0.14307405935,1.603154024,4.698422988,1.7406408019,4.84149704735,2.93073710801477,1.04063868202704
"272","Montane Grasslands & Shrublands","Nigeria","NGA","4. Lower middle income",0.5178646401,1.98636344995,0.04541101667,0.728763853165,0.56327565677,2.715127303115,16.0481730338895,3.83568078632755
"273","Montane Grasslands & Shrublands","Pakistan","PAK","4. Lower middle income",0.08671392489514,0.233823120521,0.129558702895,0.269981330325,0.21627262779014,0.503804450846,2.08385329809766,2.69648872201038
"274","Montane Grasslands & Shrublands","Papua New Guinea","PNG","4. Lower middle income",1.290046683e-05,0.000309388988885,0,0,1.290046683e-05,0.000309388988885,NA,23.9827746516519
"275","Montane Grasslands & Shrublands","People's Republic of China","CHN","3. Upper middle income",4.7417862164512,1.03288147064725,95.47356783538,53.87376862766,100.215354051831,54.9066500983072,0.564279411036065,0.217825398172478
"276","Montane Grasslands & Shrublands","Peru","PER","3. Upper middle income",0.64702217532958,0.33574639457069,6.8241428201,4.111025491,7.47116499542958,4.44677188557069,0.602423718168864,0.518910181710028
"277","Montane Grasslands & Shrublands","Russia","RUS","3. Upper middle income",0.039801336192,0.114680367324,0.96061835895,0.596501042045,1.000419695142,0.711181409369,0.620955279989655,2.88131953085159
"278","Montane Grasslands & Shrublands","Rwanda","RWA","5. Low income",1.82665276e-05,0.0006688791342,0,0,1.82665276e-05,0.0006688791342,NA,36.6177496263712
"279","Montane Grasslands & Shrublands","Siachen Glacier","KAS","4. Lower middle income",0,0,0,0,0,0,NA,NA
"280","Montane Grasslands & Shrublands","South Africa","ZAF","3. Upper middle income",7.329717468,13.035141266,8.200205667,22.8998971665,15.529923135,35.9350384325,2.79260034399574,1.77839614185795
"281","Montane Grasslands & Shrublands","Sudan","SDN","4. Lower middle income",0,0,0.1131576229,0.00506333865,0.1131576229,0.00506333865,0.0447458909107218,NA
"282","Montane Grasslands & Shrublands","Tajikistan","TJK","5. Low income",0.0190940486177,0.0065112423314,0.05387701246207,0.03942080685,0.07297106107977,0.0459320491814,0.731681380398601,0.341008995094112
"283","Montane Grasslands & Shrublands","Tanzania","TZA","5. Low income",0.4915665015,10.70421674925,0.36892040831,9.610068915845,0.86048690981,20.314285665095,26.0491658888379,21.7757245796579
"284","Montane Grasslands & Shrublands","Turkmenistan","TKM","3. Upper middle income",0.4280733253,0.00982378909999999,2.194346846,0.2513255855,2.6224201713,0.2611493746,0.1145332088034,0.0229488466563885
"285","Montane Grasslands & Shrublands","Uganda","UGA","5. Low income",0.0003243295266,0.0104896219767,0.001317581943,0.0523032523285,0.0016419114696,0.0627928743052,39.6963942974285,32.3424823100889
"286","Montane Grasslands & Shrublands","Uzbekistan","UZB","4. Lower middle income",0.00337436707315,0.0008002244494,0.052108534145,0.056857026553,0.05548290121815,0.0576572510024,1.09112696194421,0.237148013850486
"287","Montane Grasslands & Shrublands","Venezuela","VEN","3. Upper middle income",4.9885038016e-05,0.0002092671666575,0.14085989117,1.003731670665,0.140909776208016,1.00394093783166,7.1257450387607,4.19498861743636
"288","Montane Grasslands & Shrublands","Zambia","ZMB","4. Lower middle income",1.489766813e-05,0.000357096527235,0.001856632952,0.031335064959,0.00187153062013,0.031692161486235,16.8773612066108,23.9699612126479
"289","Montane Grasslands & Shrublands","Zimbabwe","ZWE","5. Low income",0.1934728299,1.69499899005,0.1614566557,3.93840249165,0.3549294856,5.6334014817,24.392939854817,8.76091485779213
"290","Montane Grasslands & Shrublands",NA,NA,NA,0,0,0,0,0,0,NA,NA
"291","Temperate Broadleaf & Mixed Forests","Åland Islands","ALA","1. High income: OECD",0.008864068391,0.0227279767495,0.001798709963,0.0127413304385,0.010662778354,0.035469307188,7.08359363132076,2.56405701614131
"292","Temperate Broadleaf & Mixed Forests","Albania","ALB","4. Lower middle income",0.013894220373,0.0364050117865,0,0,0.013894220373,0.0364050117865,NA,2.62015505794367
"293","Temperate Broadleaf & Mixed Forests","Andorra","AND","2. High income: nonOECD",0.001086924704,0.0016635539235,0.01256559088,0.02988298772,0.013652515584,0.0315465416435,2.37816016814324,1.53051441132761
"294","Temperate Broadleaf & Mixed Forests","Argentina","ARG","3. Upper middle income",0.032716203810032,0.083145977937144,0.5672209251,0.82958545095,0.599937128910032,0.912731428887144,1.462543806549,2.54143110306852
"295","Temperate Broadleaf & Mixed Forests","Armenia","ARM","4. Lower middle income",0.6889531387,0.41622332015,0.07140927981,0.080669626345,0.76036241851,0.496892946495,1.1296798757758,0.604138796631917
"296","Temperate Broadleaf & Mixed Forests","Australia","AUS","1. High income: OECD",18.8923118426,7.13459567515,2.97671967956,7.81317848637,21.86903152216,14.94777416152,2.62476125649994,0.377645453589343
"297","Temperate Broadleaf & Mixed Forests","Austria","AUT","1. High income: OECD",2.0203527307,2.29122561545,0.00508712732407,0.034484674993165,2.02543985802407,2.32571029044317,6.77881106494013,1.13407207594693
