"","BIOME_NAME","NAME_EN","ISO_A3","INCOME_GRP","area_crop","biomass_crop","area_pasture","biomass_pasture","total_area","total_biomass","density_crop","density_pasture"
"158","Mangroves","Haiti","HTI","5. Low income",20447.7648,58698.30135,5856.831271,24851.4612045,26304.596071,83549.7625545,2.87064634810353,4.24315812674194
"159","Mangroves","Honduras","HND","4. Lower middle income",23399.65101,135235.834615,20758.025437,160309.4608365,44157.676447,295545.2954515,5.77939536607644,7.72277022797927
"160","Mangroves","India","IND","4. Lower middle income",221712.88261,452320.866595,65429.24608,144240.08724,287142.12869,596560.953835,2.04011991215976,2.20452008668476
"161","Mangroves","Indonesia","IDN","4. Lower middle income",246203.484443,1485621.0422385,50101.725164,346159.719118,296305.209607,1831780.7613565,6.03411867057651,6.9091377190087
"162","Mangroves","Ivory Coast","CIV","4. Lower middle income",3877.563566,95564.939467,1768.897912,37110.929959,5646.461478,132675.869426,24.6456151757126,20.9796900698699
"163","Mangroves","Jamaica","JAM","3. Upper middle income",4001.471163,23382.0203485,2774.389527,21628.6234215,6775.86069,45010.64377,5.84335595485585,7.79581353339646
"164","Mangroves","Kenya","KEN","5. Low income",201.7545309,3046.40026955,4158.566196,75387.218352,4360.3207269,78433.61862155,15.099538315003,18.128175625655
"165","Mangroves","Liberia","LBR","5. Low income",0.178131885,7.4370043775,706.5062638,27898.1663531,706.684395685,27905.6033574775,41.7499897758338,39.4875003698446
"166","Mangroves","Madagascar","MDG","5. Low income",22438.69399,366342.681705,160368.8967,2277654.24615,182807.59069,2643996.927855,16.3263816453963,14.2025934767811
"167","Mangroves","Malaysia","MYS","3. Upper middle income",40070.166668,252181.933441,6606.62628261,33522.449593245,46676.79295061,285704.383034245,6.29350847303543,5.07406475851116
"168","Mangroves","Mexico","MEX","3. Upper middle income",276686.79514,656640.16763,321764.46858,926445.03091,598451.26372,1583085.19854,2.37322553574611,2.87926455956606
"169","Mangroves","Mozambique","MOZ","5. Low income",290.6105587,5191.08040065,4876.853315,99920.7466925,5167.4638737,105111.82709315,17.8626696286311,20.4887742645792
"170","Mangroves","Myanmar","MMR","5. Low income",747471.6467,443614.70615,40170.73015,277456.398275,787642.37685,721071.104425,0.593487001290961,6.90692942943682
"171","Mangroves","Netherlands","NLD","1. High income: OECD",61.49194275,25.194634975,8341.419107,9477.2842365,8402.91104975,9502.478871475,0.409722540031474,1.13617168912503
"172","Mangroves","Nicaragua","NIC","4. Lower middle income",10364.88642,63174.04505,36311.122451,285372.6780745,46676.008871,348546.7231245,6.09500601261774,7.85909822698529
"173","Mangroves","Nigeria","NGA","4. Lower middle income",35712.14821,1224051.533895,39935.69589,1334009.502555,75647.8441,2558061.03645,34.2754943415094,33.4039378261852
"174","Mangroves","Oman","OMN","2. High income: nonOECD",53.17836087,30.532586415,48.40814369,23.43938078,101.58650456,53.971967195,0.574154334873917,0.484203255760085
"175","Mangroves","Pakistan","PAK","4. Lower middle income",11689.87253,26.1356399999995,41915.54516,38626.07797,53605.41769,38652.21361,0.00223575064081554,0.921521545826412
"176","Mangroves","Panama","PAN","3. Upper middle income",50818.486135,187216.2684925,6413.7608127,41925.26572365,57232.2469477,229141.53421615,3.68401900039205,6.5367678882931
"177","Mangroves","Papua New Guinea","PNG","4. Lower middle income",1208.16113,6299.054115,2727.822225,36216.2415125,3935.983355,42515.2956275,5.21375333023667,13.2766135492939
"178","Mangroves","Peru","PER","3. Upper middle income",5201.259177,39043.6761415,8393.341455,12057.7533775,13594.600632,51101.429519,7.50658154359071,1.43658558896315
"179","Mangroves","Puerto Rico","PRI","2. High income: nonOECD",3911.060875,12172.3730825,3177.2253,7248.07749,7088.286175,19420.4505725,3.11229445706339,2.2812601580379
"180","Mangroves","Qatar","QAT","2. High income: nonOECD",62.20951294,5.36327544,63.40041035,10.96633825,125.60992329,16.32961369,0.0862131077150979,0.17296951533059
"181","Mangroves","Saint Kitts and Nevis","KNA","2. High income: nonOECD",3830.770365,20171.5469475,3424.749681,20440.0082645,7255.520046,40611.555212,5.26566330673282,5.96832182448198
"182","Mangroves","Saint Vincent and the Grenadines","VCT","3. Upper middle income",384.4059263,8336.99954185,1258.605011,22559.0691745,1643.0109373,30896.06871635,21.6880099172654,17.9238672795178
"183","Mangroves","Saint-Barthélemy","BLM","1. High income: OECD",0,0,767.9746142,4950.0607329,767.9746142,4950.0607329,NA,6.44560463506529
"184","Mangroves","Saudi Arabia","SAU","2. High income: nonOECD",259.15839746,81.43157873,1244.1217234,74.82235285,1503.28012086,156.25393158,0.314215474119717,0.0601407012213577
"185","Mangroves","Senegal","SEN","4. Lower middle income",2825.625317,28212.3021765,23240.40135,296887.510625,26066.026667,325099.8128015,9.98444556918585,12.7746292395678
"186","Mangroves","Sierra Leone","SLE","5. Low income",11260.39856,348079.42027,29894.31308,1038034.82646,41154.71164,1386114.24673,30.9118206087725,34.7234881658636
"187","Mangroves","Somalia","SOM","5. Low income",700.1414614,1104.1534252,32547.498956,195268.398277,33247.6404174,196372.5517022,1.57704333491712,5.99949011569146
"188","Mangroves","Somaliland","SOL","4. Lower middle income",0,0,40155.19741,550.150399999999,40155.19741,550.150399999999,NA,0.013700602549223
"189","Mangroves","South Africa","ZAF","3. Upper middle income",8032.434345,200774.7021275,9933.97503,167661.068735,17966.409375,368435.7708625,24.995498687453,16.8775407859063
"190","Mangroves","Suriname","SUR","3. Upper middle income",9969.958776,66922.898712,16105.76478,123072.15961,26075.723556,189995.058322,6.71245490734615,7.64149739494705
"191","Mangroves","Tanzania","TZA","5. Low income",671.3023732,16762.1258734,8630.591001,203675.4750495,9301.8933742,220437.6009229,24.96956147123,23.5992500427724
"192","Mangroves","Thailand","THA","3. Upper middle income",340916.568,1470953.93465,44275.239147,180655.9946315,385191.807147,1651609.9292815,4.3147035747761,4.08029404497843
"193","Mangroves","The Bahamas","BHS","2. High income: nonOECD",3154.995491,10891.2535145,348215.7734,685003.1348,351370.768891,695894.3883145,3.45206626937141,1.96718008524309
"194","Mangroves","The Gambia","GMB","5. Low income",13593.39631,288692.002445,24054.41965,490601.535675,37647.81596,779293.53812,21.2376653973241,20.395484190158
"195","Mangroves","Trinidad and Tobago","TTO","2. High income: nonOECD",320.0779135,993.36762275,400.248795,3585.658543,720.3267085,4579.02616575,3.10351817745775,8.9585742363072
"196","Mangroves","Turks and Caicos Islands","TCA","2. High income: nonOECD",0,0,7087.142194,26332.305568,7087.142194,26332.305568,NA,3.71550405610502
"197","Mangroves","United Arab Emirates","ARE","2. High income: nonOECD",804.4926627,520.15884365,532.2422708,561.7555656,1336.7349335,1081.91440925,0.646567542212588,1.05545086592923
"198","Mangroves","United States of America","USA","1. High income: OECD",107.8009588,675.3919441,15082.55408,63251.47921,15190.3550388,63926.8711541,6.26517566836335,4.19368489411708
"199","Mangroves","United States Virgin Islands","VIR","2. High income: nonOECD",18.72906362,70.41671329,30.51123125,79.771226775,49.24029487,150.187940065,3.75975621198728,2.61448730539185
"200","Mangroves","Venezuela","VEN","3. Upper middle income",38286.74969,198115.269905,172629.9074,1261830.5853,210916.65709,1459945.855205,5.17451263189221,7.30945526360168
"201","Mangroves","Vietnam","VNM","4. Lower middle income",1053678.636,3023070.2955,26751.74919,47102.840055,1080430.38519,3070173.135555,2.86906291179657,1.76073869863461
"202","Mangroves","Yemen","YEM","4. Lower middle income",77.269055272,23.5242303385,9.013752114,1.174006285,86.282807386,24.6982366235,0.304445683407035,0.130246125048919
"203","Mangroves",NA,NA,NA,503453.78738803,1736606.87309213,784074.381455,5263509.6722325,1287528.16884303,7000116.54532463,3.44938684859603,6.71302340278616
"204","Mediterranean Forests, Woodlands & Scrub","Albania","ALB","4. Lower middle income",661077.0447,509486.06345,18029.958798,62290.529191,679107.003498,571776.592641,0.77069090136265,3.45483480516382
"205","Mediterranean Forests, Woodlands & Scrub","Algeria","DZA","3. Upper middle income",7690371.18,1518071.6555,7389194.599,4921036.007,15079565.779,6439107.6625,0.197399009744547,0.665977318781938
"206","Mediterranean Forests, Woodlands & Scrub","Australia","AUS","1. High income: OECD",29843625.2085699,1997366.56008033,20501575.009923,2168515.3481035,50345200.2184929,4165881.90818384,0.0669277457454054,0.10577310997101
"207","Mediterranean Forests, Woodlands & Scrub","Bosnia and Herzegovina","BIH","3. Upper middle income",114981.5991,182452.5733,11116.79145,33707.72454,126098.39055,216160.29784,1.58679801575311,3.03214508355286
"208","Mediterranean Forests, Woodlands & Scrub","Bulgaria","BGR","3. Upper middle income",4940.640722,2582.746904,0,0,4940.640722,2582.746904,0.522755458112827,NA
"209","Mediterranean Forests, Woodlands & Scrub","Chile","CHL","3. Upper middle income",2630814.216,4084592.892,3790454.624,3904772.688,6421268.84,7989365.58,1.55259648026777,1.03015945983792
"210","Mediterranean Forests, Woodlands & Scrub","Croatia","HRV","2. High income: nonOECD",371424.35102,517157.90989,181196.95303,350893.262235,552621.30405,868051.172125,1.39236403986381,1.93652959593037
"211","Mediterranean Forests, Woodlands & Scrub","Cyprus","CYP","2. High income: nonOECD",260016.5952,168081.9655,10258.79186,52652.00597,270275.38706,220733.97147,0.646427838079775,5.13237881112445
"212","Mediterranean Forests, Woodlands & Scrub","Egypt","EGY","4. Lower middle income",254641.4727,1439626.36915,18080.71241,61661.617295,272722.18511,1501287.986445,5.65354242529874,3.41035330338513
"213","Mediterranean Forests, Woodlands & Scrub","France","FRA","1. High income: OECD",1883983.37946,1994317.95285,126434.834008,533678.323151,2010418.213468,2527996.276001,1.05856451526745,4.22097539288288
"214","Mediterranean Forests, Woodlands & Scrub","Greece","GRC","1. High income: OECD",3908656.50294,5050118.54298,408067.438861,2065911.5220245,4316723.941801,7116030.0650045,1.29203437016822,5.06267181667541
"215","Mediterranean Forests, Woodlands & Scrub","Iraq","IRQ","4. Lower middle income",111260.5321,3477.44785,0,0,111260.5321,3477.44785,0.031254999273907,NA
"216","Mediterranean Forests, Woodlands & Scrub","Israel","ISR","1. High income: OECD",545126.834265,365594.6745465,14040.2634,8798.54007,559167.097665,374393.2146165,0.670659838346493,0.626664886500634
"217","Mediterranean Forests, Woodlands & Scrub","Italy","ITA","1. High income: OECD",11736243.3280999,16421615.7801374,109398.004458,373264.0643125,11845641.3325579,16794879.8444499,1.39922250425904,3.41198238634968
"218","Mediterranean Forests, Woodlands & Scrub","Jordan","JOR","3. Upper middle income",222667.7466,3314.7788,4945.130784,86.697048,227612.877384,3401.475848,0.0148866589374287,0.0175318008333589
"219","Mediterranean Forests, Woodlands & Scrub","Kosovo","KOS","4. Lower middle income",7299.166737,15187.4313065,NA,NA,NA,NA,2.08070754563173,NA
"220","Mediterranean Forests, Woodlands & Scrub","Lebanon","LBN","3. Upper middle income",225337.10975,148984.455125,18178.00063,44024.449485,243515.11038,193008.90461,0.661162536833328,2.42185322693544
"221","Mediterranean Forests, Woodlands & Scrub","Libya","LBY","3. Upper middle income",1475235.785,18259.6094499999,855747.2969,434058.75165,2330983.0819,452318.3611,0.0123774176546293,0.507227721574355
"222","Mediterranean Forests, Woodlands & Scrub","Malta","MLT","2. High income: nonOECD",16400.10955,4276.24558,4174.225355,1642.9604135,20574.334905,5919.2059935,0.260744939962916,0.393596481687798
"223","Mediterranean Forests, Woodlands & Scrub","Mexico","MEX","3. Upper middle income",90288.417389,2205.858225,443851.1529,411727.0529,534139.570289,413932.911125,0.0244312425534744,0.927624160058817
"224","Mediterranean Forests, Woodlands & Scrub","Monaco","MCO","2. High income: nonOECD",648.8964354,1713.9260268,12.00642014,15.58116267,660.90285554,1729.50718947,2.64129363839621,1.29773591864327
"225","Mediterranean Forests, Woodlands & Scrub","Montenegro","MNE","3. Upper middle income",50780.05995,82852.499225,10125.95577,50268.703815,60906.01572,133121.20304,1.63159514397147,4.96434163419223
"226","Mediterranean Forests, Woodlands & Scrub","Morocco","MAR","4. Lower middle income",8143423.12533,2509675.84986,9728346.408,6078399.7875,17871769.53333,8588075.63736,0.308184385268363,0.624813255262117
"227","Mediterranean Forests, Woodlands & Scrub","Palestine","PSE","4. Lower middle income",135870.1878,22937.7598,3643.164288,197.2286925,139513.352088,23134.9884925,0.168821138554428,0.0541366452096711
"228","Mediterranean Forests, Woodlands & Scrub","Portugal","PRT","1. High income: OECD",4422086.7212,7085407.5539,26197.6897763,196149.11836185,4448284.4109763,7281556.67226185,1.60227693408447,7.48726777195821
"229","Mediterranean Forests, Woodlands & Scrub","Republic of Macedonia","MKD","3. Upper middle income",133330.03154,62230.71008,12043.022761,53847.1838045,145373.054301,116077.8938845,0.466741883739301,4.47123491112864
"230","Mediterranean Forests, Woodlands & Scrub","San Marino","SMR","2. High income: nonOECD",5494.504302,4980.319279,0,0,5494.504302,4980.319279,0.906418305503403,NA
"231","Mediterranean Forests, Woodlands & Scrub","Saudi Arabia","SAU","2. High income: nonOECD",14.00196388,0,0,0,14.00196388,0,0,NA
"232","Mediterranean Forests, Woodlands & Scrub","Slovenia","SVN","1. High income: OECD",51404.53596,162980.17987,256.4138051,749.74174295,51660.9497651,163729.92161295,3.1705408253626,2.92395233032638
"233","Mediterranean Forests, Woodlands & Scrub","South Africa","ZAF","3. Upper middle income",2427370.5411,8928443.20695,6031880.567,27109320.05,8459251.1081,36037763.25695,3.67823661685535,4.49433965889729
"234","Mediterranean Forests, Woodlands & Scrub","Spain","ESP","1. High income: OECD",28494335.53593,33287065.026025,584589.796004,1986328.621903,29078925.331934,35273393.647928,1.16819937717276,3.39781610195846
"235","Mediterranean Forests, Woodlands & Scrub","Syria","SYR","4. Lower middle income",3412247.6644,729290.1426,280655.68131,108133.301595,3692903.34571,837423.444195,0.213727201049528,0.385288126327151
"236","Mediterranean Forests, Woodlands & Scrub","Tunisia","TUN","3. Upper middle income",4417299.5448,388114.79495,578123.07864,716121.61553,4995422.62344,1104236.41048,0.0878624578237816,1.23870096522463
"237","Mediterranean Forests, Woodlands & Scrub","Turkey","TUR","3. Upper middle income",10515190.0046,4440380.2182,586606.85118,1444383.28276,11101796.85578,5884763.50096,0.422282451982085,2.46226800770316
"238","Mediterranean Forests, Woodlands & Scrub","Turkish Republic of Northern Cyprus","CYN","3. Upper middle income",246284.7217,40323.87335,18038.77921,129280.112145,264323.50091,169603.985495,0.163728683905608,7.16678831976235
"239","Mediterranean Forests, Woodlands & Scrub","United States of America","USA","1. High income: OECD",688281.66871,401447.343056,2324367.43891,2903824.069445,3012649.10762,3305271.412501,0.583260257110153,1.24929648421109
"240","Mediterranean Forests, Woodlands & Scrub","Vatican City","VAT","2. High income: nonOECD",28.8199184,111.6723986,0,0,28.8199184,111.6723986,3.87483396205591,NA
"241","Mediterranean Forests, Woodlands & Scrub",NA,NA,NA,571213.57193727,1051983.53015467,759487.2768061,2805875.70099865,1330700.84874337,3857859.23115331,1.84166410224964,3.69443410928265
"242","Montane Grasslands & Shrublands","Afghanistan","AFG","5. Low income",202480.6163082,94167.8249674,5449876.75376671,1486804.9987765,5652357.37007491,1580972.8237439,0.465070813613414,0.272814426078331
"243","Montane Grasslands & Shrublands","Angola","AGO","3. Upper middle income",261665.9561,2367195.02445,481481.2392,8959259.3804,743147.1953,11326454.40485,9.04662975547853,18.6077019226879
"244","Montane Grasslands & Shrublands","Argentina","ARG","3. Upper middle income",137138.6509617,23240.56144725,698444.74091,249145.25164,835583.3918717,272385.81308725,0.169467624803606,0.356714335504037
"245","Montane Grasslands & Shrublands","Australia","AUS","1. High income: OECD",8851.015302,27961.129384,319.2282465,3358.57344775,9170.2435485,31319.70283175,3.15908722671419,10.5209156287804
"246","Montane Grasslands & Shrublands","Bhutan","BTN","4. Lower middle income",2891.449907,7118.4748065,169611.654207672,638465.04455,172503.104114672,645583.5193565,2.46190493885668,3.76427579539001
"247","Montane Grasslands & Shrublands","Bolivia","BOL","4. Lower middle income",445194.36087,7177.60187499999,2648423.5124,1212901.13515,3093617.87327,1220078.737025,0.0161224006992665,0.457970988956698
"248","Montane Grasslands & Shrublands","Chile","CHL","3. Upper middle income",2226.82665564,730.52770104,242886.62563,96460.211655,245113.45228564,97190.73935604,0.328057731476204,0.397140894048
"249","Montane Grasslands & Shrublands","Colombia","COL","3. Upper middle income",84287.9732425,447036.48296925,224334.43787,2047573.656165,308622.4111125,2494610.13913425,5.30368053438784,9.12732648453891
"250","Montane Grasslands & Shrublands","Democratic Republic of the Congo","COD","5. Low income",19.80877354,618.83988523,0,0,19.80877354,618.83988523,31.2406966529438,NA
"251","Montane Grasslands & Shrublands","Ecuador","ECU","3. Upper middle income",175160.612916614,929808.612554148,292348.7161,2444890.14745,467509.329016614,3374698.76000415,5.30832015869223,8.36292418200225
"252","Montane Grasslands & Shrublands","Egypt","EGY","4. Lower middle income",0,0,0,0,0,0,NA,NA
"253","Montane Grasslands & Shrublands","Eritrea","ERI","5. Low income",409363.0391,109201.52425,1406999.125,327357.0595,1816362.1641,436558.58375,0.266759609001545,0.232663299986061
"254","Montane Grasslands & Shrublands","eSwatini","SWZ","4. Lower middle income",85069.44513,1711006.172435,153471.757,3202285.6735,238541.20213,4913291.845935,20.1130519873534,20.8656350594852
"255","Montane Grasslands & Shrublands","Ethiopia","ETH","5. Low income",13817086.6353,176291456.68235,55124.42156,126259.44302,13872211.05686,176417716.12537,12.7589455965311,2.29044476924938
"256","Montane Grasslands & Shrublands","India","IND","4. Lower middle income",19156.6996585,13988.60844325,481713.7510617,1117285.72833415,500870.4507202,1131274.3367774,0.730220168015378,2.31939762124632
"257","Montane Grasslands & Shrublands","Indonesia","IDN","4. Lower middle income",37.52926277,591.232148615,5487.822474,20721.931283,5525.35173677,21313.163431615,15.7538972251706,3.77598425990921
"258","Montane Grasslands & Shrublands","Iran","IRN","3. Upper middle income",1681028.2375,53089.0778,3986134.16,169201.6625,5667162.3975,222290.7403,0.0315813123275985,0.0424475583882504
"259","Montane Grasslands & Shrublands","Kazakhstan","KAZ","3. Upper middle income",165612.55887,220465.460115,1768213.2873,3271784.29085,1933825.84617,3492249.750965,1.33121220769288,1.85033350577627
"260","Montane Grasslands & Shrublands","Kenya","KEN","5. Low income",8458.086233,273181.0704835,30987.76077,761287.829115,39445.847003,1034468.8995985,32.2982129713527,24.5673714459556
"261","Montane Grasslands & Shrublands","Kyrgyzstan","KGZ","5. Low income",140368.25708,63495.03405,3057890.6046,2896900.6169,3198258.86168,2960395.65095,0.452346102821611,0.947352600692183
"262","Montane Grasslands & Shrublands","Lesotho","LSO","4. Lower middle income",429237.0787,114091.17775,462263.345,944197.171,891500.4237,1058288.34875,0.265799912010258,2.0425525432911
"263","Montane Grasslands & Shrublands","Madagascar","MDG","5. Low income",9013.639804,171775.996748,31839.82775,483491.964775,40853.467554,655267.961523,19.0573398186791,15.1851312944053
"264","Montane Grasslands & Shrublands","Malawi","MWI","5. Low income",37817.60347,695251.733615,23040.994679,588243.6376605,60858.598149,1283495.3712755,18.3843414130282,25.5303056945122
"265","Montane Grasslands & Shrublands","Malaysia","MYS","3. Upper middle income",1471.411017,5624.7457415,0,0,1471.411017,5624.7457415,3.82268834235594,NA
"266","Montane Grasslands & Shrublands","Mongolia","MNG","4. Lower middle income",0.058452698,0,6241867.4193,2136725.21715,6241867.4777527,2136725.21715,0,0.342321467858032
"267","Montane Grasslands & Shrublands","Morocco","MAR","4. Lower middle income",4009.189521,7641.5316295,378936.1776,94176.6276,382945.367121,101818.1592295,1.90600409121941,0.248528995559277
"268","Montane Grasslands & Shrublands","Mozambique","MOZ","5. Low income",77367.2729118,1201609.5133041,13457.22756,399382.71547,90824.5004718,1600992.2287741,15.5312377970716,29.6779343062547
"269","Montane Grasslands & Shrublands","Myanmar","MMR","5. Low income",1268.308241,3698.446548,0,0,1268.308241,3698.446548,2.9160470841725,NA
"270","Montane Grasslands & Shrublands","Nepal","NPL","5. Low income",42950.7071699,2832.85552005,32594.13728,78671.75184,75544.8444499,81504.60736005,0.0659559692194142,2.41367799258407
"271","Montane Grasslands & Shrublands","New Zealand","NZL","1. High income: OECD",137486.7779,143074.05935,1603154.024,4698422.988,1740640.8019,4841497.04735,1.04063868202704,2.93073710801477
"272","Montane Grasslands & Shrublands","Nigeria","NGA","4. Lower middle income",517864.6401,1986363.44995,45411.01667,728763.853165,563275.65677,2715127.303115,3.83568078632755,16.0481730338895
"273","Montane Grasslands & Shrublands","Pakistan","PAK","4. Lower middle income",86713.92489514,233823.120521,129558.702895,269981.330325,216272.62779014,503804.450846,2.69648872201038,2.08385329809766
"274","Montane Grasslands & Shrublands","Papua New Guinea","PNG","4. Lower middle income",12.90046683,309.388988885,0,0,12.90046683,309.388988885,23.9827746516519,NA
"275","Montane Grasslands & Shrublands","People's Republic of China","CHN","3. Upper middle income",4741786.2164512,1032881.47064725,95473567.83538,53873768.62766,100215354.051831,54906650.0983073,0.217825398172478,0.564279411036065
"276","Montane Grasslands & Shrublands","Peru","PER","3. Upper middle income",647022.17532958,335746.39457069,6824142.8201,4111025.491,7471164.99542958,4446771.88557069,0.518910181710028,0.602423718168864
"277","Montane Grasslands & Shrublands","Russia","RUS","3. Upper middle income",39801.336192,114680.367324,960618.35895,596501.042045,1000419.695142,711181.409369,2.88131953085159,0.620955279989655
"278","Montane Grasslands & Shrublands","Rwanda","RWA","5. Low income",18.2665276,668.8791342,0,0,18.2665276,668.8791342,36.6177496263712,NA
"279","Montane Grasslands & Shrublands","Siachen Glacier","KAS","4. Lower middle income",0,0,0,0,0,0,NA,NA
"280","Montane Grasslands & Shrublands","South Africa","ZAF","3. Upper middle income",7329717.468,13035141.266,8200205.667,22899897.1665,15529923.135,35935038.4325,1.77839614185795,2.79260034399574
"281","Montane Grasslands & Shrublands","Sudan","SDN","4. Lower middle income",0,0,113157.6229,5063.33865,113157.6229,5063.33865,NA,0.0447458909107218
"282","Montane Grasslands & Shrublands","Tajikistan","TJK","5. Low income",19094.0486177,6511.2423314,53877.01246207,39420.80685,72971.06107977,45932.0491814,0.341008995094112,0.731681380398601
"283","Montane Grasslands & Shrublands","Tanzania","TZA","5. Low income",491566.5015,10704216.74925,368920.40831,9610068.915845,860486.90981,20314285.665095,21.7757245796579,26.0491658888379
"284","Montane Grasslands & Shrublands","Turkmenistan","TKM","3. Upper middle income",428073.3253,9823.78909999999,2194346.846,251325.5855,2622420.1713,261149.3746,0.0229488466563885,0.1145332088034
"285","Montane Grasslands & Shrublands","Uganda","UGA","5. Low income",324.3295266,10489.6219767,1317.581943,52303.2523285,1641.9114696,62792.8743052,32.3424823100889,39.6963942974285
"286","Montane Grasslands & Shrublands","Uzbekistan","UZB","4. Lower middle income",3374.36707315,800.2244494,52108.534145,56857.026553,55482.90121815,57657.2510024,0.237148013850486,1.09112696194421
"287","Montane Grasslands & Shrublands","Venezuela","VEN","3. Upper middle income",49.885038016,209.2671666575,140859.89117,1003731.670665,140909.776208016,1003940.93783166,4.19498861743636,7.1257450387607
"288","Montane Grasslands & Shrublands","Zambia","ZMB","4. Lower middle income",14.89766813,357.096527235,1856.632952,31335.064959,1871.53062013,31692.161486235,23.9699612126479,16.8773612066108
"289","Montane Grasslands & Shrublands","Zimbabwe","ZWE","5. Low income",193472.8299,1694998.99005,161456.6557,3938402.49165,354929.4856,5633401.4817,8.76091485779213,24.392939854817
"290","Montane Grasslands & Shrublands",NA,NA,NA,0,0,0,0,0,0,NA,NA
"291","Temperate Broadleaf & Mixed Forests","Åland Islands","ALA","1. High income: OECD",8864.068391,22727.9767495,1798.709963,12741.3304385,10662.778354,35469.307188,2.56405701614131,7.08359363132076
"292","Temperate Broadleaf & Mixed Forests","Albania","ALB","4. Lower middle income",13894.220373,36405.0117865,0,0,13894.220373,36405.0117865,2.62015505794367,NA
"293","Temperate Broadleaf & Mixed Forests","Andorra","AND","2. High income: nonOECD",1086.924704,1663.5539235,12565.59088,29882.98772,13652.515584,31546.5416435,1.53051441132761,2.37816016814324
"294","Temperate Broadleaf & Mixed Forests","Argentina","ARG","3. Upper middle income",32716.203810032,83145.977937144,567220.9251,829585.45095,599937.128910032,912731.428887144,2.54143110306852,1.462543806549
"295","Temperate Broadleaf & Mixed Forests","Armenia","ARM","4. Lower middle income",688953.1387,416223.32015,71409.27981,80669.626345,760362.41851,496892.946495,0.604138796631917,1.1296798757758
"296","Temperate Broadleaf & Mixed Forests","Australia","AUS","1. High income: OECD",18892311.8426,7134595.67515,2976719.67956,7813178.48637,21869031.52216,14947774.16152,0.377645453589343,2.62476125649994
"297","Temperate Broadleaf & Mixed Forests","Austria","AUT","1. High income: OECD",2020352.7307,2291225.61545,5087.12732407,34484.674993165,2025439.85802407,2325710.29044316,1.13407207594693,6.77881106494013
"298","Temperate Broadleaf & Mixed Forests","Azerbaijan","AZE","3. Upper middle income",1046371.5401,1357747.4226,268947.16617,701732.930115,1315318.70627,2059480.352715,1.29757678851839,2.60918506823544
"299","Temperate Broadleaf & Mixed Forests","Belarus","BLR","3. Upper middle income",10161172.103,3533689.9385,2467.8109399,11517.94292205,10163639.9139399,3545207.88142205,0.347764008195148,4.66727119805893
"300","Temperate Broadleaf & Mixed Forests","Belgium","BEL","1. High income: OECD",1605350.211,2292811.9075,15608.2722729,45201.70389855,1620958.4832729,2338013.61139855,1.4282316044122,2.89600944346876
"301","Temperate Broadleaf & Mixed Forests","Bhutan","BTN","4. Lower middle income",23508.19568,43903.37241,3792.826546,41134.784787,27301.022226,85038.157197,1.86757729124024,10.8454168120031
"302","Temperate Broadleaf & Mixed Forests","Bosnia and Herzegovina","BIH","3. Upper middle income",1475960.25516,3214467.73312,7006.3228613,21073.64772485,1482966.5780213,3235541.38084485,2.1778823121301,3.0078042565312
"303","Temperate Broadleaf & Mixed Forests","Bulgaria","BGR","3. Upper middle income",5645667.33593225,2210799.05325143,71857.99590309,395178.3947223,5717525.33183534,2605977.44797373,0.391592157614502,5.49943523689765
"304","Temperate Broadleaf & Mixed Forests","Canada","CAN","1. High income: OECD",7396462.2551,5672166.3901,211164.78588,547195.86606,7607627.04098,6219362.25616,0.76687559463836,2.59132157750468
"305","Temperate Broadleaf & Mixed Forests","Chile","CHL","3. Upper middle income",1526565.6487561,5937925.52729145,1695364.1794,11164437.1203,3221929.8281561,17102362.6475914,3.88972824858851,6.58527368689078
"306","Temperate Broadleaf & Mixed Forests","Croatia","HRV","2. High income: nonOECD",1761770.5913,1861062.13745,81248.305834,188129.2736025,1843018.897134,2049191.4110525,1.05635895311247,2.31548549439136
"307","Temperate Broadleaf & Mixed Forests","Czech Republic","CZE","1. High income: OECD",4436863.8451,3722854.03945,552.83416637,3255.261010715,4437416.67926637,3726109.30046071,0.83907331156025,5.88831372722417
"308","Temperate Broadleaf & Mixed Forests","Denmark","DNK","1. High income: OECD",2875148.5682,3345322.0014,37186.63149,135467.518305,2912335.19969,3480789.519705,1.16353013489468,3.64290910139116
"309","Temperate Broadleaf & Mixed Forests","Estonia","EST","1. High income: OECD",1304984.946,782608.3505,13206.41796,48033.50092,1318191.36396,830641.85142,0.599706803437716,3.63713317763267
"310","Temperate Broadleaf & Mixed Forests","Finland","FIN","1. High income: OECD",79105.67078,105956.60351,6899.66808,37899.895755,86005.33886,143856.499265,1.33943119962505,5.49300275253241
"311","Temperate Broadleaf & Mixed Forests","France","FRA","1. High income: OECD",28310450.202,33630481.294,209582.91282,823910.27529,28520033.11482,34454391.56929,1.18791757298244,3.93119011566374
"312","Temperate Broadleaf & Mixed Forests","Georgia","GEO","4. Lower middle income",1160105.6095,2347002.28575,684333.678241,2338382.3222195,1844439.287741,4685384.6079695,2.02309364469115,3.41702066779767
"313","Temperate Broadleaf & Mixed Forests","Germany","DEU","1. High income: OECD",18815567.249,23753880.2195,77120.0117,308488.843955,18892687.2607,24062369.063455,1.26245889401833,4.00011407097595
